name,countryid,_id
Куопио,068eb6a7-fd1d-431c-aca3-78b2f8bab859,0e9c504c-2400-49e8-9d16-6d17f31fe4e0
Коввола / Коувола,068eb6a7-fd1d-431c-aca3-78b2f8bab859,873d94dc-9a46-4183-97a4-0aef5d726be9
Котка,068eb6a7-fd1d-431c-aca3-78b2f8bab859,9593c603-9a22-4777-a34f-7450f6dc14f1
Коккола / Кокола,068eb6a7-fd1d-431c-aca3-78b2f8bab859,122086fe-93e7-4d86-98a1-320e6e72a08d
Йювяскюля / Ювяскюля,068eb6a7-fd1d-431c-aca3-78b2f8bab859,c29d90ba-623c-4d91-bc50-e403537f2452
Ёэнсу / Йоенсуу / Йоэнсуу,068eb6a7-fd1d-431c-aca3-78b2f8bab859,4b61e15a-b56b-4757-a066-19b0d906c7b1
Хювинкяя,068eb6a7-fd1d-431c-aca3-78b2f8bab859,d7a76965-0ef1-455d-99e3-47853f09a8aa
Хелзинки / Хелсинки / Хельсинки,068eb6a7-fd1d-431c-aca3-78b2f8bab859,3b8f4382-7dd0-4e3f-806e-f010acc11642
Хеменлина / Хяменлинна / Хямеэнлинна,068eb6a7-fd1d-431c-aca3-78b2f8bab859,7671bc97-96eb-457c-8646-e1aee66cefe0
Еспо / Еспоо / Эспоо,068eb6a7-fd1d-431c-aca3-78b2f8bab859,66532353-c247-4da1-8b25-918b3dc0f333
Порва / Порво / Порвоо,068eb6a7-fd1d-431c-aca3-78b2f8bab859,a4372455-d908-4d8d-915a-d6dfbefd3e69
Итри Скали,068eb6a7-fd1d-431c-aca3-78b2f8bab855,fb33591f-1502-4877-8d9b-14776abec097
Вестманна,068eb6a7-fd1d-431c-aca3-78b2f8bab855,574c6e9c-a360-4c45-a04e-de09efd14a98
Вагур / Воавур,068eb6a7-fd1d-431c-aca3-78b2f8bab855,fdaa0dad-3bc4-4ef8-92b6-cae0460667cf
Твёройри,068eb6a7-fd1d-431c-aca3-78b2f8bab855,b4d2780e-5a79-4930-bf36-794004d46e98
Торсгавн / Торсхавн / Торшгавн / Торшхавн,068eb6a7-fd1d-431c-aca3-78b2f8bab855,0123af10-2776-4536-8ec0-bee8485b0ee5
Тофтир,068eb6a7-fd1d-431c-aca3-78b2f8bab855,dd063d5a-6de0-422f-a670-f67746b1abb7
Стрендур,068eb6a7-fd1d-431c-aca3-78b2f8bab855,f54b5de8-d63e-409e-a31d-345bcc5d6235
Сёрвоавур,068eb6a7-fd1d-431c-aca3-78b2f8bab855,8737feb6-6be6-4942-be76-8130ee832807
Сандур,068eb6a7-fd1d-431c-aca3-78b2f8bab855,c2485446-8985-478b-8313-2e03f4e1cb10
Сандавоавур,068eb6a7-fd1d-431c-aca3-78b2f8bab855,74fc03e8-aa49-41d3-ae98-a6c61372f65e
Салтангара,068eb6a7-fd1d-431c-aca3-78b2f8bab855,c3e5f9c5-8547-403c-b7b0-1ca4521877e5
Рунавуйк,068eb6a7-fd1d-431c-aca3-78b2f8bab855,e52b1eaa-0bc2-417d-8b0f-c94f5a5397bc
Нордрагота,068eb6a7-fd1d-431c-aca3-78b2f8bab855,02f2d082-9a15-4595-a7ee-f0e11e8ec214
Мивоавур,068eb6a7-fd1d-431c-aca3-78b2f8bab855,cb8a3224-4afb-4a21-8192-1559b0bff105
Лайрвуйк,068eb6a7-fd1d-431c-aca3-78b2f8bab855,148ec932-e1ad-4c05-9691-3fc2f6db2bc3
Коллафьордюр,068eb6a7-fd1d-431c-aca3-78b2f8bab855,7da241e1-f3eb-43d0-a58f-4918d93097e3
Клаксвик / Клаксвуйк,068eb6a7-fd1d-431c-aca3-78b2f8bab855,1c76bb96-7921-48c0-89b9-07f60002bb8b
Хвалба,068eb6a7-fd1d-431c-aca3-78b2f8bab855,bb6f4b11-c273-4e6d-9124-40f6917c161e
Хойвуйк,068eb6a7-fd1d-431c-aca3-78b2f8bab855,99789b30-25f2-4046-8329-8669cab54961
Фуглафьордур / Фуглафьёрур,068eb6a7-fd1d-431c-aca3-78b2f8bab855,79d4f014-f4dc-4e4b-8926-b5a03b7ae02d
Айи,068eb6a7-fd1d-431c-aca3-78b2f8bab855,d237181a-a8f3-4ee5-b8f8-9e2797fd0056
Арджир,068eb6a7-fd1d-431c-aca3-78b2f8bab855,6b8e0f3f-26ea-426e-b1e3-f7bd5d3eb9b7
Витри-сюр-Сен,068eb6a7-fd1d-431c-aca3-78b2f8bab861,ac50c7cc-936b-433d-b25f-aa151d2b980c
Вийёрбан / Вилербан / Вилюрбан,068eb6a7-fd1d-431c-aca3-78b2f8bab861,fb1fbce9-919e-41b1-a09e-23044413c780
Версай / Версаль,068eb6a7-fd1d-431c-aca3-78b2f8bab861,65e1b2ab-d757-4b1a-8e3e-d5147103e8f0
Венисье / Венисьё,068eb6a7-fd1d-431c-aca3-78b2f8bab861,08604344-6b4e-48b0-92aa-205ccc136a45
Ван / Ванн,068eb6a7-fd1d-431c-aca3-78b2f8bab861,baaa862d-9f16-4633-98bb-7c9e16a60ab2
Валанс,068eb6a7-fd1d-431c-aca3-78b2f8bab861,3ceedd18-8dd9-4bf8-a500-e05a9cf4d720
Троа / Труа,068eb6a7-fd1d-431c-aca3-78b2f8bab861,aa10b199-34f8-4e6a-a901-552fbfa14df8
Тур,068eb6a7-fd1d-431c-aca3-78b2f8bab861,dbb7105f-008e-4d8a-bdff-09ac87858c30
Туркоан / Туркуен / Туркуэн,068eb6a7-fd1d-431c-aca3-78b2f8bab861,47cf273a-c4a7-44a7-b509-c975c0344286
Тулуза / Тулузо,068eb6a7-fd1d-431c-aca3-78b2f8bab861,b8733ef1-770e-4e4f-be84-92053a864b5b
Тулон,068eb6a7-fd1d-431c-aca3-78b2f8bab861,a5a2abd0-8e36-4e60-9fd7-97ba99141f52
Тарб,068eb6a7-fd1d-431c-aca3-78b2f8bab861,dc0350a6-f7e2-48c0-aacc-30fd6ed614e9
Стразбур / Страсбур / Страсбург,068eb6a7-fd1d-431c-aca3-78b2f8bab861,6f771f08-f295-45a1-b04e-2940f59352e3
Сартрувил / Сартрувиль,068eb6a7-fd1d-431c-aca3-78b2f8bab861,9461fc33-96b3-493b-9757-264e09e27c77
Сарсел / Сарсель,068eb6a7-fd1d-431c-aca3-78b2f8bab861,d52da58b-aaa6-4676-8653-bfd625da124c
Сен-Кантен,068eb6a7-fd1d-431c-aca3-78b2f8bab861,b764bd9d-1193-4ea1-bdfe-f04066f16a05
Сен-Назер,068eb6a7-fd1d-431c-aca3-78b2f8bab861,e8715ff4-1820-45e5-b8a1-7305a6ab1c0c
Сен-Мор-де-Фоссе,068eb6a7-fd1d-431c-aca3-78b2f8bab861,9a3f79ce-0145-4da9-a3a7-43ee15b69899
Сен-Мало,068eb6a7-fd1d-431c-aca3-78b2f8bab861,86656099-5358-491b-b470-3d6fa7dd3aef
Сент-Этьен,068eb6a7-fd1d-431c-aca3-78b2f8bab861,2e97c937-9fdb-49d8-a534-ec0fc878eabd
Сен-Денис,068eb6a7-fd1d-431c-aca3-78b2f8bab861,c11aa6b7-acdd-4a8e-88f5-2286aef1a793
Сен-Бриё,068eb6a7-fd1d-431c-aca3-78b2f8bab861,49159dc6-1f02-4db7-a9e7-7dc161ad80d7
Рюэй-Мальмезон,068eb6a7-fd1d-431c-aca3-78b2f8bab861,53de7f5c-57d7-41d4-aef2-2bab7f21f6af
Руан,068eb6a7-fd1d-431c-aca3-78b2f8bab861,13f4d9b4-4d58-45ce-8adc-2be4c8eff5fe
Рубе,068eb6a7-fd1d-431c-aca3-78b2f8bab861,b30d3b32-e656-4e48-9825-4feb5d723c25
Рен / Ренн / Рэн,068eb6a7-fd1d-431c-aca3-78b2f8bab861,f54fd8c9-0473-4bd8-9b50-844dd2de5a19
Реймс / Ремс / Рэймс,068eb6a7-fd1d-431c-aca3-78b2f8bab861,b66ff210-dec0-4ec8-a237-dd41a1edba81
Кемпер,068eb6a7-fd1d-431c-aca3-78b2f8bab861,800e5ea4-8df7-4540-ad62-c2cefb8c794c
Поатие / Пуатье / Пуацье,068eb6a7-fd1d-431c-aca3-78b2f8bab861,4b27bfde-3cb3-4923-8447-af8e584c28dc
Песак / Пессак / Пессаке,068eb6a7-fd1d-431c-aca3-78b2f8bab861,20d6f23a-b990-4b9f-aa4b-8f7ac9ee31dd
Перпиньян / Перпинян,068eb6a7-fd1d-431c-aca3-78b2f8bab861,393e22d5-4bf9-4781-81c9-f661b1f667a6
Пау,068eb6a7-fd1d-431c-aca3-78b2f8bab861,cdacc644-052e-466c-91d9-1e19e5ca0bde
Париж / Парижь / Париз / Парис / Парыж,068eb6a7-fd1d-431c-aca3-78b2f8bab861,9aa9d0ce-0fd7-4b75-af75-0c42c91191ae
Пантен / Пантин,068eb6a7-fd1d-431c-aca3-78b2f8bab861,95018105-3992-4c46-b3c0-4d034cb30ea4
Арлеан / Орлеан,068eb6a7-fd1d-431c-aca3-78b2f8bab861,d42d95e4-909d-4bd4-b01f-4862557e8f43
Нуази-ле-Гран,068eb6a7-fd1d-431c-aca3-78b2f8bab861,7092d36d-b5a4-4d7c-a2bc-28c133a06aeb
Ниор / Ньор,068eb6a7-fd1d-431c-aca3-78b2f8bab861,f0d1c7d2-98b0-4911-8684-d6fd8929b435
Ним,068eb6a7-fd1d-431c-aca3-78b2f8bab861,4ba10467-a7d9-4af7-96bd-36a14c0e1d2c
Ница / Ницца,068eb6a7-fd1d-431c-aca3-78b2f8bab861,92d0b8ce-39cf-4e9a-acb2-828e1a1fc1ea
Нёйи-сюр-Сен,068eb6a7-fd1d-431c-aca3-78b2f8bab861,36b712c0-6355-4847-bad9-0787493d00a2
Нарбон / Нарбона / Нарбонн / Нарбонна,068eb6a7-fd1d-431c-aca3-78b2f8bab861,5fb787e8-c745-4b3e-96b7-821a9cfd3ffd
Нант,068eb6a7-fd1d-431c-aca3-78b2f8bab861,eef9be80-5fb5-4008-a19d-090b80c038b6
Нантер / Нантерр / Нантэр,068eb6a7-fd1d-431c-aca3-78b2f8bab861,6c731744-1848-4047-993a-85f9e2f15722
Нанси,068eb6a7-fd1d-431c-aca3-78b2f8bab861,c67dd58c-ec57-42ca-b9e5-ef94aeb805c2
Милуз / Мюлуз,068eb6a7-fd1d-431c-aca3-78b2f8bab861,34b2c7f0-765e-4824-8512-be3e7725004c
Монтрей,068eb6a7-fd1d-431c-aca3-78b2f8bab861,249085be-bd89-4822-bd84-4cc8a021b322
Манпелье / Монпелие / Монпелье,068eb6a7-fd1d-431c-aca3-78b2f8bab861,7a0dd7ca-ff3b-4879-b328-50cbf1947c69
Монтобан,068eb6a7-fd1d-431c-aca3-78b2f8bab861,8a39fb9d-7fb2-4833-a90f-35d4ac00fb23
Мец,068eb6a7-fd1d-431c-aca3-78b2f8bab861,7bd802da-f121-4b73-80f9-f324589925af
Мериньяк,068eb6a7-fd1d-431c-aca3-78b2f8bab861,759f16b7-3c17-4a0a-997b-0cffd3b9321e
Мо,068eb6a7-fd1d-431c-aca3-78b2f8bab861,e770ed73-263c-4127-a141-cb79099fd17a
Марсель / Марсилия,068eb6a7-fd1d-431c-aca3-78b2f8bab861,b512df55-d92d-42b6-a367-83b48f7bae82
Мезон-Альфор,068eb6a7-fd1d-431c-aca3-78b2f8bab861,9b7c6e8c-2e07-4c6c-a66f-6091f222e95e
Лион,068eb6a7-fd1d-431c-aca3-78b2f8bab861,4d570851-da61-489f-bf67-ba0cbf127ba5
Ларян / Лориан / Лорьян / Лорян,068eb6a7-fd1d-431c-aca3-78b2f8bab861,9c4f456f-188a-40fd-a471-4d5ff4e17434
Лимож,068eb6a7-fd1d-431c-aca3-78b2f8bab861,325aae81-4968-42a2-9e8b-da38fbf3d024
Лил / Лилль,068eb6a7-fd1d-431c-aca3-78b2f8bab861,e5c56c5c-786b-4c16-9677-107e4188e6af
Леваллуа-Перре,068eb6a7-fd1d-431c-aca3-78b2f8bab861,cdd465e6-bc01-44e5-92c0-3341cb386eac
Ле-Ман,068eb6a7-fd1d-431c-aca3-78b2f8bab861,118c9a16-8fed-4b87-84e9-ed13bd7f2bdc
Авр / Гавр / Хавър,068eb6a7-fd1d-431c-aca3-78b2f8bab861,08b9222d-c69b-4135-94fb-be614896e7bb
Лаваль,068eb6a7-fd1d-431c-aca3-78b2f8bab861,1b0c03ce-28fb-46c0-ba6e-bd2c3610e8b2
Ла-Сейн-сюр-Мер,068eb6a7-fd1d-431c-aca3-78b2f8bab861,53ff9974-1e98-4ec3-a12d-ca3c0d57d8d4
Ла-Рош-сюр-Йон,068eb6a7-fd1d-431c-aca3-78b2f8bab861,d166e400-b29e-4b31-87c1-2d2f7d0b521c
Ля-Рошель,068eb6a7-fd1d-431c-aca3-78b2f8bab861,f393fa55-3da5-48b7-9532-e80bdd53ea7f
Иври-сюр-Сен,068eb6a7-fd1d-431c-aca3-78b2f8bab861,aabef168-b053-49f8-85dd-b333987b487f
Исси-Ле-Мулино,068eb6a7-fd1d-431c-aca3-78b2f8bab861,1363763a-cc7b-4590-a13e-3c42c434be1a
Иер / Йер,068eb6a7-fd1d-431c-aca3-78b2f8bab861,afd11b67-22ad-4927-8452-87737ce878e2
Гренобл / Гренобль / Гренобъл / Грэнобль,068eb6a7-fd1d-431c-aca3-78b2f8bab861,dd3d682a-bcd2-4fce-89f7-86ca351087ad
Фрежис / Фрежус / Фрежюс,068eb6a7-fd1d-431c-aca3-78b2f8bab861,20e03f19-b48c-48d2-b220-59737a27b503
Фонтене-Су-Буа,068eb6a7-fd1d-431c-aca3-78b2f8bab861,a825c414-c212-4b59-878f-4301e6a99587
Эври,068eb6a7-fd1d-431c-aca3-78b2f8bab861,0f73f390-c921-4bd2-abe6-b12a9b81b52f
Евре / Эврё,068eb6a7-fd1d-431c-aca3-78b2f8bab861,6b9e2441-28de-46e8-bb7a-65b573763d01
Денкерк / Дзюнкерк / Дюнкерк,068eb6a7-fd1d-431c-aca3-78b2f8bab861,cdbe9f30-9125-4261-993c-d8564f78823e
Дранси,068eb6a7-fd1d-431c-aca3-78b2f8bab861,b8a4b6d8-d296-41fc-bf90-785fb673149b
Дижон / Дыжон,068eb6a7-fd1d-431c-aca3-78b2f8bab861,94872f48-054d-41ad-b98c-103219912076
Кретей,068eb6a7-fd1d-431c-aca3-78b2f8bab861,083c13c5-1aea-4c33-b0ea-45a93edf334f
Курбвоа / Курбевуа / Курбьовоа,068eb6a7-fd1d-431c-aca3-78b2f8bab861,d4a02f92-170c-4222-93a3-a9ea10eb6c3b
Коломб,068eb6a7-fd1d-431c-aca3-78b2f8bab861,9ef8a8cc-2815-4b00-a46d-32416065a21a
Кальмар / Колмар / Кольмар,068eb6a7-fd1d-431c-aca3-78b2f8bab861,5248d73a-db44-40c1-b9fe-6cfac1060f4f
Клиши,068eb6a7-fd1d-431c-aca3-78b2f8bab861,b8f94977-084e-42de-84bf-794fb61df45b
Клермон-Ферран,068eb6a7-fd1d-431c-aca3-78b2f8bab861,aab5aa3f-9ba7-4dc5-b30d-72c85d5d9aaf
Кламар,068eb6a7-fd1d-431c-aca3-78b2f8bab861,83936da3-6f64-49fb-a7ce-44ae4d147948
Шоле,068eb6a7-fd1d-431c-aca3-78b2f8bab861,5c3d2041-70a8-40d1-88aa-18e414eafa37
Шатару / Шатору,068eb6a7-fd1d-431c-aca3-78b2f8bab861,b2a8df8b-4a68-4f32-aea4-4de4abf1a187
Шарлевиль-Мезьер,068eb6a7-fd1d-431c-aca3-78b2f8bab861,e8f263a2-6ddd-4aeb-88e8-56485d684f61
Шампиньи-Сюр-Марн,068eb6a7-fd1d-431c-aca3-78b2f8bab861,ff7ffbbd-b3e7-4b0c-b2c3-458f0ba90ac6
Шамбери / Шамберы,068eb6a7-fd1d-431c-aca3-78b2f8bab861,c3891cdd-4e5f-4a46-b80f-89bfaa42888e
Шалон-ан-Шампань,068eb6a7-fd1d-431c-aca3-78b2f8bab861,30e0e48c-f7e4-4c12-b4ee-2e81a2652035
Сержи,068eb6a7-fd1d-431c-aca3-78b2f8bab861,4e30fe86-3a41-4a03-82d5-caeb90092e09
Кан / Канн / Каннаш / Канни / Канны / Каны,068eb6a7-fd1d-431c-aca3-78b2f8bab861,09b88e59-3ea3-46d4-8a65-ddbc3d4076a4
Кале,068eb6a7-fd1d-431c-aca3-78b2f8bab861,9844782b-b57a-4c1e-8ac4-8b050b1556cd
Кан,068eb6a7-fd1d-431c-aca3-78b2f8bab861,e0d5f56a-3a55-4381-b2c6-cba7d0126fb5
Брив-ла-Гайард,068eb6a7-fd1d-431c-aca3-78b2f8bab861,58a48578-eb5d-4e7c-ba22-6ad62e4b66c9
Брест,068eb6a7-fd1d-431c-aca3-78b2f8bab861,eead9feb-10d6-4240-bb7b-4d2440e08fe4
Бурж,068eb6a7-fd1d-431c-aca3-78b2f8bab861,cac4ebe2-b692-4447-8735-7a01def33603
Булонь-Бийанкур,068eb6a7-fd1d-431c-aca3-78b2f8bab861,a3133da5-1cda-4425-9fe6-b8765825a184
Бардо / Бордо,068eb6a7-fd1d-431c-aca3-78b2f8bab861,5ec0e6df-2e9d-458b-b7cd-ce3d5daef6ac
Блоа / Блуа,068eb6a7-fd1d-431c-aca3-78b2f8bab861,b2e7d685-4b81-4e54-a97e-3ff8b3cde024
Безие / Безье,068eb6a7-fd1d-431c-aca3-78b2f8bab861,56cd3bbb-f8ce-41fd-aedf-5eee408eed51
Безансон / Бесансон,068eb6a7-fd1d-431c-aca3-78b2f8bab861,40312ee9-0341-46d0-ae71-5bfd4a0cc596
Белфор / Бельфор,068eb6a7-fd1d-431c-aca3-78b2f8bab861,d0c97dee-34e1-4dcc-9d59-1177bc1f2c0a
Бове / Бовоа,068eb6a7-fd1d-431c-aca3-78b2f8bab861,9300720e-9d6c-41ee-b262-3354ea21e56d
Авиньон,068eb6a7-fd1d-431c-aca3-78b2f8bab861,a06116d1-68c1-403a-9c4c-7a202e4d0121
Оне-су-Буа,068eb6a7-fd1d-431c-aca3-78b2f8bab861,21910095-2255-41b7-a058-18f81460a8d8
Обервилье,068eb6a7-fd1d-431c-aca3-78b2f8bab861,e3a0e155-65ef-4219-b006-73b7827ee024
Аньер-сюр-Сен,068eb6a7-fd1d-431c-aca3-78b2f8bab861,8f2a3823-81e6-4cf5-8a7e-1e231deafd75
Арл / Арль,068eb6a7-fd1d-431c-aca3-78b2f8bab861,67f49400-4f01-4744-b6ca-97623d464972
Аржантей,068eb6a7-fd1d-431c-aca3-78b2f8bab861,0e539df5-1adb-48e2-a387-87ebbd4a1dc1
Онтони,068eb6a7-fd1d-431c-aca3-78b2f8bab861,451e3fbc-7f60-462c-8d7c-fe3829abe77e
Антиб,068eb6a7-fd1d-431c-aca3-78b2f8bab861,f0d08d4a-2d4b-4a0e-a55c-32ecbc7bd348
Анже / Анжэ,068eb6a7-fd1d-431c-aca3-78b2f8bab861,e4c889c6-5d74-47ac-8d1f-80a33da98f60
Амен / Амиен / Амьен,068eb6a7-fd1d-431c-aca3-78b2f8bab861,3aca5759-f631-46c4-93e3-6548ec1d6eff
Алби / Альби,068eb6a7-fd1d-431c-aca3-78b2f8bab861,c608b8e4-9d09-4a92-a985-f0804dd20a78
Ажаксио / Аяча / Аячо / Аяччо,068eb6a7-fd1d-431c-aca3-78b2f8bab861,dbac0462-03b3-4676-b6c6-126be21b2973
Экс-ан-Прованс,068eb6a7-fd1d-431c-aca3-78b2f8bab861,44b23b1d-ad9b-4718-8071-e89035f54ec8
Вильнёв-д'Аск,068eb6a7-fd1d-431c-aca3-78b2f8bab861,0ac4822a-56c6-4bc6-829c-7db64acde18a
Третий округ Лиона,068eb6a7-fd1d-431c-aca3-78b2f8bab861,dcc6c630-058b-41db-b1f4-3f09080a2cfa
Шестой округ Лиона,068eb6a7-fd1d-431c-aca3-78b2f8bab861,d264b08c-1f35-48b5-a712-517999bfe41a
Седьмой округ Лиона,068eb6a7-fd1d-431c-aca3-78b2f8bab861,f3b69537-8abd-4a85-ba3e-eeda63b6a64b
Восьмой округ Лиона,068eb6a7-fd1d-431c-aca3-78b2f8bab861,0ab1e96c-0d4d-4dc8-932c-df631d671b38
Девятый округ Лиона,068eb6a7-fd1d-431c-aca3-78b2f8bab861,f541d884-6e29-43b4-8154-0177c9ab52c8
Восьмой округ Марселя,068eb6a7-fd1d-431c-aca3-78b2f8bab861,8bb8c8f0-761d-49cd-abde-9a4f8485cce4
Десятый округ Марселя,068eb6a7-fd1d-431c-aca3-78b2f8bab861,c7044d7c-6767-4fc0-9964-976022cd4cb9
Девятый округ Марселя,068eb6a7-fd1d-431c-aca3-78b2f8bab861,2ad2b831-2890-4bf0-8a96-641618e18440
Одиннадцатый округ Марселя,068eb6a7-fd1d-431c-aca3-78b2f8bab861,94cf8867-2450-4353-b051-dc669ec8a72c
Двенадцатый округ Марселя,068eb6a7-fd1d-431c-aca3-78b2f8bab861,eca1cce5-2811-438b-b997-eebc78e6ed51
Тринадцатый округ Марселя,068eb6a7-fd1d-431c-aca3-78b2f8bab861,0fdf2f48-4b34-419b-a726-2a055cf79cb6
Четырнадцатый округ Марселя,068eb6a7-fd1d-431c-aca3-78b2f8bab861,b0669dfd-b86b-4674-a498-af076e70a419
Пятнадцатый округ Марселя,068eb6a7-fd1d-431c-aca3-78b2f8bab861,507976f6-cd5b-4452-9ec1-13f5262fdadd
Сен-Кантен-ан-Ивелин,068eb6a7-fd1d-431c-aca3-78b2f8bab861,331c226c-92bf-49b0-9132-1b463e823b12
Сержи-Понтуаз,068eb6a7-fd1d-431c-aca3-78b2f8bab861,470d56d2-de55-43fe-b251-fa3872f6a8ef
Ёрк / Йорк,068eb6a7-fd1d-431c-aca3-78b2f8bab774,ad8325ce-5fce-482d-83e2-c5128f92712a
Вустер / Вустэр / Устър,068eb6a7-fd1d-431c-aca3-78b2f8bab774,4d0216d3-4c62-42ba-ada2-6beaf0782cbd
Вулвергемптон / Вулверхемптон / Улвърхамптън,068eb6a7-fd1d-431c-aca3-78b2f8bab774,475583ed-677d-4e53-b5e9-5dedd2610b24
Уокинг / Уокинге,068eb6a7-fd1d-431c-aca3-78b2f8bab774,4f2a8f1d-19f9-4be9-8fc3-ce234828c6e8
Виган / Уиган / Уигън,068eb6a7-fd1d-431c-aca3-78b2f8bab774,66ab095f-e480-43aa-84a1-241c1993cf54
Вестминстер,068eb6a7-fd1d-431c-aca3-78b2f8bab774,988b29ed-350a-45da-a2f0-62e64d9b4fbe
Уэст-Бромидж,068eb6a7-fd1d-431c-aca3-78b2f8bab774,7dfdcc19-2520-4d23-b70b-62e375a5d127
Вотфорд / Уотфорд,068eb6a7-fd1d-431c-aca3-78b2f8bab774,4dbe5e14-21ec-4db4-8ccf-1f828940f865
Ворингтон / Уоррингтон,068eb6a7-fd1d-431c-aca3-78b2f8bab774,5fc6ba13-c259-4318-a6e6-69cb709e40d4
Уолтемстоу / Уолтъмстоу,068eb6a7-fd1d-431c-aca3-78b2f8bab774,756f864f-06e2-403e-bf1c-ac05906ce03c
Волсол / Уолсол / Уолсолл,068eb6a7-fd1d-431c-aca3-78b2f8bab774,4db0813e-684a-45da-a0ba-594aa74750d7
Тоттенем,068eb6a7-fd1d-431c-aca3-78b2f8bab774,0c1cbf21-9e1b-413e-b3e0-f217771ba1a9
Свиндон / Суиндон / Суиндън,068eb6a7-fd1d-431c-aca3-78b2f8bab774,c239014b-5460-413b-8b4a-b637680c2ca1
Свонзи / Суонзи / Суонси,068eb6a7-fd1d-431c-aca3-78b2f8bab774,8b913767-9a1e-4ff1-8ff9-7cf617485043
Саттон Колдфилд,068eb6a7-fd1d-431c-aca3-78b2f8bab774,33bca030-3a96-48a7-bdde-0631436fd1d4
Саттон,068eb6a7-fd1d-431c-aca3-78b2f8bab774,cf8ed273-130e-41f2-a196-5d6ae7495aca
Сандерланд / Сандерленд / Съндърланд,068eb6a7-fd1d-431c-aca3-78b2f8bab774,9811abb3-c4c8-4481-9a83-98288d0e13de
Сток-он-Трент,068eb6a7-fd1d-431c-aca3-78b2f8bab774,0917cb1e-d2dd-4a60-a153-acab337430d0
Стокпарт / Стокпорт,068eb6a7-fd1d-431c-aca3-78b2f8bab774,08899b56-b1d4-44b0-9f65-0e9c10d2972c
Саутенд-он-Си,068eb6a7-fd1d-431c-aca3-78b2f8bab774,43afc2bf-c50a-4b44-a951-7f8e214a3297
Саутгемптон / Саутхамптън / Саутхемптон,068eb6a7-fd1d-431c-aca3-78b2f8bab774,a1162364-f9f5-45b5-9e3e-13c6285322d2
Слау,068eb6a7-fd1d-431c-aca3-78b2f8bab774,fa3a5330-5434-4d3d-a408-d8484a8e0407
Шефилд / Шеффилд,068eb6a7-fd1d-431c-aca3-78b2f8bab774,8340b76e-03e4-4f8e-b62d-702de862bc1c
Бродстерс,068eb6a7-fd1d-431c-aca3-78b2f8bab774,ff11ecfe-e331-44ff-a7f1-08f9181b296b
Сент-Хеленс,068eb6a7-fd1d-431c-aca3-78b2f8bab774,1a9336bc-e0c9-4b49-a049-167dda1473a6
Родъръм / Ротерам / Ротергем / Ротерем,068eb6a7-fd1d-431c-aca3-78b2f8bab774,b6bbcf4a-b5e5-4e9a-8505-b6812dce82fa
Рединг,068eb6a7-fd1d-431c-aca3-78b2f8bab774,992fa543-8704-4a14-a6ab-abd2e0e66021
Престон / Престън / Прэстан,068eb6a7-fd1d-431c-aca3-78b2f8bab774,2316c4fb-8c18-480e-9145-9e40d256a788
Портсмут / Портсмът,068eb6a7-fd1d-431c-aca3-78b2f8bab774,fa0e5e82-0380-469b-90ba-303eb31718ac
Пул,068eb6a7-fd1d-431c-aca3-78b2f8bab774,ddfd11c6-f375-4ed7-a7c1-4856b98c4924
Плимут / Плимът,068eb6a7-fd1d-431c-aca3-78b2f8bab774,b6283201-cd75-4c17-8542-26d7609bd171
Питерборо,068eb6a7-fd1d-431c-aca3-78b2f8bab774,136bd7cd-9b36-4a4b-97c8-3f79e5019009
Оксфард / Оксфорд,068eb6a7-fd1d-431c-aca3-78b2f8bab774,d73d6397-8042-43b4-9726-8407ed0fea7f
Олдам / Олдем / Олдъм,068eb6a7-fd1d-431c-aca3-78b2f8bab774,96e1b98a-2418-4387-8894-87e3aafaed90
Ноттингем,068eb6a7-fd1d-431c-aca3-78b2f8bab774,ed03ca0f-1148-4f73-b410-0ca4b3894d7d
Норидж / Норич,068eb6a7-fd1d-431c-aca3-78b2f8bab774,e40ea5cc-cdeb-4d5a-8e67-3bc48297e681
Нортгемптон / Нортхамптън / Нортхемптон,068eb6a7-fd1d-431c-aca3-78b2f8bab774,2d86ac51-bcce-4588-842d-f594e4d2285f
Ньюпарт / Ньюпорт / Нюпорт,068eb6a7-fd1d-431c-aca3-78b2f8bab774,3d3600df-e834-456b-abfe-0ea7a0d6a1a9
Ньюкасл,068eb6a7-fd1d-431c-aca3-78b2f8bab774,c74dd951-0393-4565-a003-f5cbff711982
Ньюкасл-андер-Лайм,068eb6a7-fd1d-431c-aca3-78b2f8bab774,58dc183c-c88a-4d00-bfb5-3f2aac87f97d
Милтон-Кинс,068eb6a7-fd1d-431c-aca3-78b2f8bab774,1fac186a-4aa2-4e7f-ba2e-f6d207d55367
Мидлсбро / Мидълзбро,068eb6a7-fd1d-431c-aca3-78b2f8bab774,55dd2934-8f49-4ead-81b4-532742428f5b
Мансфийлд / Менсфилд / Мэнсфилд,068eb6a7-fd1d-431c-aca3-78b2f8bab774,eee3fb72-61f2-4c99-93ab-04221ec1bc63
Манчестер / Манчестър / Манчэстэр,068eb6a7-fd1d-431c-aca3-78b2f8bab774,438826e9-5479-40b2-b0ec-79efea794243
Мейдстон / Мейдстоун,068eb6a7-fd1d-431c-aca3-78b2f8bab774,6f7f3c40-42ec-4ca8-8507-32e28a1cdc6c
